2019-4-24 23:42:7,-34.56,-58.44,25.00,2272,285
2019-4-24 23:42:8,-34.56,-58.44,25.00,2521,323
2019-4-24 23:42:9,-34.56,-58.44,24.70,2480,316
2019-4-24 23:42:10,-34.56,-58.44,24.60,2521,323
2019-4-24 23:42:11,-34.56,-58.44,24.50,2480,316
2019-4-24 23:42:12,-34.56,-58.44,24.20,2480,316
2019-4-24 23:42:13,-34.56,-58.44,24.10,2452,312
2019-4-24 23:42:14,-34.56,-58.44,24.10,2521,323
2019-4-24 23:42:15,-34.56,-58.44,24.00,2480,316
2019-4-24 23:42:16,-34.56,-58.44,24.00,2480,316
2019-4-24 23:42:17,-34.56,-58.44,24.00,2480,316
2019-4-24 23:42:18,-34.56,-58.44,24.00,2480,316
2019-4-24 23:42:19,-34.56,-58.44,23.90,2521,323
2019-4-24 23:42:20,-34.56,-58.44,23.90,2452,312
2019-4-24 23:42:21,-34.56,-58.44,23.70,2408,305
2019-4-24 23:42:22,-34.56,-58.44,23.70,2480,316
2019-4-24 23:42:23,-34.56,-58.44,23.60,2452,312
2019-4-24 23:42:24,-34.56,-58.44,23.50,2380,301
2019-4-24 23:42:25,-34.56,-58.44,23.50,2347,296
2019-4-24 23:42:26,-34.56,-58.44,23.40,2380,301
2019-4-24 23:42:27,-34.56,-58.44,23.30,2408,305
2019-4-24 23:42:28,-34.56,-58.44,23.30,2347,296
2019-4-24 23:42:29,-34.56,-58.44,23.30,2272,285
2019-4-24 23:42:30,-34.56,-58.44,23.20,2311,291
2019-4-24 23:42:31,-34.56,-58.44,23.20,2214,276
2019-4-24 23:42:32,-34.56,-58.44,23.30,2240,280
2019-4-24 23:42:33,-34.56,-58.44,23.30,2272,285
2019-4-24 23:42:34,-34.56,-58.44,23.40,2272,285
2019-4-24 23:42:35,-34.56,-58.44,23.40,2272,285
2019-4-24 23:42:36,-34.56,-58.44,23.40,2311,291
2019-4-24 23:42:37,-34.56,-58.44,23.30,2272,285
2019-4-24 23:42:38,-34.56,-58.44,23.30,2311,291
2019-4-24 23:42:39,-34.56,-58.44,23.30,2214,276
2019-4-24 23:42:40,-34.56,-58.44,23.20,2146,265
2019-4-24 23:42:41,-34.56,-58.44,23.20,2062,253
2019-4-24 23:42:42,-34.56,-58.44,23.20,2062,253
2019-4-24 23:42:43,-34.56,-58.44,23.20,2017,246
2019-4-24 23:42:44,-34.56,-58.44,23.20,2017,246
2019-4-24 23:42:45,-34.56,-58.44,23.10,1995,242
2019-4-24 23:42:46,-34.56,-58.44,23.10,1995,242
2019-4-24 23:42:47,-34.56,-58.44,23.00,1967,238
2019-4-24 23:42:48,-34.56,-58.44,23.00,1995,242
2019-4-24 23:42:49,-34.56,-58.44,23.00,1995,242
2019-4-24 23:42:50,-34.56,-58.44,22.90,2017,246
2019-4-24 23:42:51,-34.56,-58.44,22.90,2017,246
2019-4-24 23:42:52,-34.56,-58.44,22.80,2062,253
2019-4-24 23:42:53,-34.56,-58.44,22.90,2116,261
2019-4-24 23:42:53,-34.56,-58.44,22.90,2092,257
2019-4-24 23:42:53,-34.56,-58.44,22.90,2146,265
2019-4-24 23:42:53,-34.56,-58.44,22.90,2146,265
2019-4-24 23:42:58,-34.56,-58.44,22.90,2116,261
2019-4-24 23:42:59,-34.56,-58.44,22.90,2116,261
2019-4-24 23:43:0,-34.56,-58.44,22.90,2092,257
2019-4-24 23:43:1,-34.56,-58.44,22.90,2116,261
2019-4-24 23:43:2,-34.56,-58.44,22.90,2116,261
2019-4-24 23:43:3,-34.56,-58.44,22.90,2146,265
2019-4-24 23:43:4,-34.56,-58.44,22.90,2146,265
2019-4-24 23:43:5,-34.56,-58.44,22.90,2146,265
2019-4-24 23:43:6,-34.56,-58.44,22.90,2146,265
2019-4-24 23:43:7,-34.56,-58.44,22.90,2146,265
