2019-4-26 23:47:8,-34.57,-58.46,57.00,533,20,27.16,48.85
2019-4-26 23:47:9,-34.57,-58.46,59.70,517,17,27.26,48.85
2019-4-26 23:47:9,-34.57,-58.46,59.70,475,11,27.30,48.75
2019-4-26 23:47:9,-34.57,-58.46,59.70,483,12,27.34,48.65
2019-4-26 23:47:9,-34.57,-58.46,59.70,466,10,27.13,48.68
2019-4-26 23:47:9,-34.57,-58.46,59.70,524,18,27.25,48.65
2019-4-26 23:47:15,-34.57,-58.46,59.70,459,8,27.16,48.55
2019-4-26 23:47:16,-34.57,-58.46,59.70,534,20,27.05,48.58
2019-4-26 23:47:17,-34.57,-58.46,59.70,518,17,27.25,48.65
2019-4-26 23:47:18,-34.57,-58.46,59.70,466,10,27.27,48.75
2019-4-26 23:47:19,-34.57,-58.46,59.70,461,9,27.23,48.75
2019-4-26 23:47:20,-34.57,-58.46,65.20,500,15,27.32,48.75
2019-4-26 23:47:21,-34.57,-58.46,65.80,461,9,27.25,48.75
2019-4-26 23:47:22,-34.57,-58.46,66.60,475,11,27.25,48.65
2019-4-26 23:47:23,-34.57,-58.46,67.30,462,9,27.23,48.65
2019-4-26 23:47:24,-34.57,-58.46,68.00,497,14,27.26,48.65
2019-4-26 23:47:25,-34.57,-58.46,68.00,462,9,27.16,48.46
2019-4-26 23:47:26,-34.57,-58.46,67.40,529,19,27.27,48.55
2019-4-26 23:47:27,-34.57,-58.46,66.20,459,8,27.27,48.46
2019-4-26 23:47:28,-34.57,-58.46,65.80,462,9,27.41,48.33
2019-4-26 23:47:29,-34.57,-58.46,65.30,462,9,27.26,48.36
2019-4-26 23:47:30,-34.57,-58.46,65.80,476,11,27.19,48.36
2019-4-26 23:47:31,-34.57,-58.46,65.30,524,18,27.13,48.38
2019-4-26 23:47:32,-34.57,-58.46,66.10,497,14,27.27,48.46
2019-4-26 23:47:33,-34.57,-58.46,67.20,466,10,27.23,48.65
2019-4-26 23:47:34,-34.57,-58.46,68.30,546,22,27.17,48.75
2019-4-26 23:47:35,-34.57,-58.46,70.20,527,19,27.16,49.05
2019-4-26 23:47:36,-34.57,-58.46,71.70,520,18,27.34,49.05
2019-4-26 23:47:37,-34.57,-58.46,72.30,475,11,27.38,49.05
2019-4-26 23:47:38,-34.57,-58.46,72.70,483,12,27.27,49.05
2019-4-26 23:47:39,-34.57,-58.46,73.10,488,13,27.32,49.05
2019-4-26 23:47:40,-34.57,-58.46,73.40,488,13,27.30,49.05
2019-4-26 23:47:41,-34.57,-58.46,73.50,475,11,27.27,48.95
2019-4-26 23:47:42,-34.57,-58.46,73.90,466,10,27.38,49.05
2019-4-26 23:47:42,-34.57,-58.46,73.90,475,11,27.49,48.93
2019-4-26 23:47:42,-34.57,-58.46,73.90,495,14,27.38,48.95
2019-4-26 23:47:42,-34.57,-58.46,73.90,495,14,27.37,48.95
2019-4-26 23:47:42,-34.57,-58.46,73.90,488,13,27.38,48.85
2019-4-26 23:47:42,-34.57,-58.46,73.90,483,12,27.25,48.85
2019-4-26 23:47:42,-34.57,-58.46,73.90,483,12,27.26,48.85
2019-4-26 23:47:42,-34.57,-58.46,73.90,495,14,27.41,48.83
2019-4-26 23:47:42,-34.57,-58.46,73.90,500,15,27.37,48.85
2019-4-26 23:47:42,-34.57,-58.46,73.90,475,11,27.30,48.85
2019-4-26 23:48:5,-34.57,-58.46,73.90,586,28,27.41,48.83
2019-4-26 23:48:6,-34.57,-58.46,73.90,495,14,27.23,48.75
2019-4-26 23:48:7,-34.57,-58.46,73.90,461,9,27.45,48.73
2019-4-26 23:48:8,-34.57,-58.46,53.10,466,10,27.27,48.75
2019-4-26 23:48:9,-34.57,-58.46,49.80,461,9,27.40,48.63
